sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T15_CLASSID,20,1069,1084,1170,830,1387,0.0,0.0035293380638227847,0.1994949724027822
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T16_ASSIGNMENTS,20,305,332,344,138,386,0.0,0.003529612122099872,0.07546803621867358
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T17_ASSIGNMENTCLINK,20,384,365,448,319,599,0.0,0.00352884486615709,0.10729859459783254
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T18_POST,20,620,627,656,476,675,0.0,0.0035269549293956526,0.022895586130531897
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T19_LOGOUT,20,702,694,864,533,880,0.0,0.003530503105518794,0.034274668893972814
S02_STUDENTREGISTRATIONANDTAKESTEST_T01_HOME,200,431,406,631,302,912,0.0,0.33441684390759396,7.591069675122396
S02_STUDENTREGISTRATIONANDTAKESTEST_T02_ACCESSCODE-NEXT,200,1137,1111,1249,964,1730,0.0,0.3345650904747646,6.4929331358074975
S02_STUDENTREGISTRATIONANDTAKESTEST_T03_CREATE,200,285,283,286,270,658,0.0,0.3351717503841906,25.241640502321903
S02_STUDENTREGISTRATIONANDTAKESTEST_T04_LICENCEAGREE-NEXT,200,195,188,232,99,697,0.0,0.33509593796703996,5.166171457700839
S02_STUDENTREGISTRATIONANDTAKESTEST_T05_STUDENTDATA-NEXT,200,230,211,232,195,578,0.0,0.3351167127731411,0.3003614443195204
S02_STUDENTREGISTRATIONANDTAKESTEST_T06_OK,200,2241,2177,2505,1983,2988,0.0,0.3315682848304194,7.789424595880431
S02_STUDENTREGISTRATIONANDTAKESTEST_T07_FINISH,200,2333,2304,2544,2097,3025,0.0,0.32840075400813123,6.852400832721687
S02_STUDENTREGISTRATION_T08_LOGOUT,200,1052,1006,1296,566,1473,0.0,0.32788282779266004,1.6227798490181546
S02_STUDENTCLASSJOIN_T09_LOGINASSTUDENT,200,4434,4336,5018,3595,7025,0.0,0.3320984804834025,14.594625546509562
S02_STUDENTREGISTRATIONANDTAKESTEST_T09_1_SELECT_CLASS,200,13,9,10,8,247,0.0,0.33524591125705483,0.7392565209520313
S02_STUDENTREGISTRATIONANDTAKESTEST_T10_JOINYOURINSTRUCTORÕSCLASS,200,12,9,14,7,219,0.0,0.33524759711284774,0.7589331174757868
S02_STUDENTREGISTRATIONANDTAKESTEST_T11_CONTINUE,200,4369,1488,12362,1183,26316,0.0,0.3342044930452045,2.55455927513552
S02_STUDENTREGISTRATIONANDTAKESTEST_T12_JOIN,200,3694,2207,5623,1769,25481,0.0,0.34454778963979255,15.301723998701055
S02_STUDENTREGISTRATIONANDTAKESTEST_T13_ASSIGNMENTS,200,328,334,383,119,798,0.0,0.3471384509640903,8.705405184339195
S02_STUDENTREGISTRATIONANDTAKESTEST_T14_ASSIGNMENTLINK,200,519,536,593,256,718,0.0,0.34420031081288066,8.956127381328338
S02_STUDENTREGISTRATIONANDTAKESTEST_T15_SUBMIT,200,644,636,722,227,1841,0.01,0.3450256785361251,2.741907948334992
S02_STUDENTREGISTRATIONANDTAKESTEST_T16_BACKLIST,200,464,476,519,117,1020,0.0,0.33936267689279537,6.002477347541317
S02_STUDENTREGISTRATIONANDTAKESTEST_T17_LOGOUT,200,697,650,896,449,1827,0.0,0.3388716252622019,4.676388717099801
S03_INSTRUCTORREGISTRATIONCLASSCREATION_T01_LOGINASINSTRUCTOR,20,3310,3337,3391,2965,4173,0.0,0.3309723969020984,22.01944165473787
S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T02_CLASS,20,1012,951,1071,692,1977,0.0,0.3463563313937379,21.112346358496122
S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T03_ASSIGNMENTS,20,318,314,341,247,364,0.0,0.3443585461182183,8.76163824273834
S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T04_ASSIGNMENTLINK,200,650,464,1383,234,3121,0.0,0.827848834802765,15.771720845492363
S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T05_STUDENTLINK,200,374,371,531,164,1169,0.0,0.8519012305713275,36.80261984253671
S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T06_SAVEANDRELEASETOSTUDENT,200,407,351,631,255,1093,0.0,0.8390035993254411,11.730806580043042
S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T07_GRADEBOOK,20,2396,2173,2457,1887,4790,0.0,0.21288145696069144,58.36792726306294
S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T08_LOGOUT,20,728,683,919,547,941,0.0,0.20916126333403054,2.8863539433434426
S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T01_HOME,200,961,945,1138,835,1321,0.0,0.33434025473384005,7.963728561998385
S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T02_ACCESSCODE-NEXT,200,613,595,863,415,991,0.0,0.33467706173620415,6.495496737107821
S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T03_CREATE,200,312,284,362,271,753,0.0,0.334081118236319,25.109589046816456
S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T04_LICENSEAGREE-NEXT,200,192,191,233,98,665,0.0,0.33393106994854127,5.098318698804192
S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T05_STUDENTINFO-NEXT,200,236,211,229,197,598,0.0,0.33316064506564097,0.2980161012375252
S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T06_OK,200,1798,1775,1999,1564,2259,0.0,0.3336391692384686,6.25417048961548
S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T07_FINISH,200,2328,2301,2516,2060,2884,0.0,0.333340000133336,6.893813006468462
S04_STUDENTREGISTRATION_T08_LOGOUT,200,1038,988,1290,563,1455,0.0,0.33423856277418007,1.654258930436599
S04_STUDENTCLASSJOIN_T09_LOGINASSTUDENT,200,4226,4158,4760,3550,5614,0.0,0.33272389406736663,13.846983946280062
S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T10_STUDYONYOUROWN,200,30,10,14,8,355,0.0,0.3357890707373256,0.8270855360746594
S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T11_JOIN,200,1053,990,1481,563,3173,0.0,0.33445822783963397,8.58444363448649
S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T12_LOGOUT,200,681,638,884,408,1787,0.0,0.3338987351915911,4.665157153091735
TOTAL,7120,1599,601,2466,7,314251,2.808988764044944E-4,0.8089492510459249,32.44011386045921
