dateoftest,elapsed,label
[26/Jul/2013:14:12:22,5122832,/activities/3064/0/report,200
[26/Jul/2013:14:12:11,16574470,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:22,5534472,/settings/,200
[26/Jul/2013:14:12:09,19119867,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:22,5378259,/activities/3085/0/solve,200
[26/Jul/2013:14:12:23,5074086,/activities/3042/0/report,200
[26/Jul/2013:14:12:29,621897,/rumba/login,405
[26/Jul/2013:14:12:29,563971,/rumba/login,405
[26/Jul/2013:14:12:29,1253302,/settings/,200
[26/Jul/2013:14:12:29,1366936,/activities/3071/submit,302
[26/Jul/2013:14:12:29,970295,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:12:30,806839,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:12:29,1078880,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:12:30,979760,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:12:31,736006,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:31,618785,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:29,3074614,/activities/3074/submit,302
[26/Jul/2013:14:12:32,420931,/rumba/login,405
[26/Jul/2013:14:12:32,1145805,/rumba/login,405
[26/Jul/2013:14:12:32,1809759,/logout_user,302
[26/Jul/2013:14:12:32,2185072,/logout_user,302
[26/Jul/2013:14:12:33,977786,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:32,1635514,/logout,302
[26/Jul/2013:14:12:30,4658469,/activities/3071/0/report,200
[26/Jul/2013:14:12:33,1546667,/logout,302
[26/Jul/2013:14:12:30,4870832,/settings/,200
[26/Jul/2013:14:12:30,4813924,/settings/,200
[26/Jul/2013:14:12:30,5983200,/activities/3070/submit,302
[26/Jul/2013:14:12:34,1273081,/rumba/login,405
[26/Jul/2013:14:12:34,1702631,/logout,302
[26/Jul/2013:14:12:35,797420,/rumba/login,405
[26/Jul/2013:14:12:34,1847140,/rumba/login,405
[26/Jul/2013:14:12:34,1990351,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:31,5707144,/activities/3072/submit,302
[26/Jul/2013:14:12:35,2177681,/logout,302
[26/Jul/2013:14:12:31,6517277,/activities/3064/0/report,200
[26/Jul/2013:14:12:34,3949434,/logout_user,302
[26/Jul/2013:14:12:32,5929769,/activities/3055/0/report,200
[26/Jul/2013:14:12:36,1997839,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:12:30,7506161,/activities/3069/submit,302
[26/Jul/2013:14:12:35,3027549,/logout_user,302
[26/Jul/2013:14:12:33,4820204,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:12:37,875887,/rumba/login,405
[26/Jul/2013:14:12:30,8777346,/activities/3059/0/report,200
[26/Jul/2013:14:12:31,8429624,/activities/3057/0/report,200
[26/Jul/2013:14:12:38,1468819,/logout,302
[26/Jul/2013:14:12:39,1458816,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:12:40,749869,/rumba/login,405
[26/Jul/2013:14:12:38,3122414,/logout_user,302
[26/Jul/2013:14:12:35,6981056,/activities/3877/new,302
[26/Jul/2013:14:12:33,8279992,/activities/3073/submit,302
[26/Jul/2013:14:12:38,3550523,/activities/3870/new,302
[26/Jul/2013:14:12:32,9709689,/activities/3074/0/report,200
[26/Jul/2013:14:12:33,9585656,/activities/3096/0/solve,200
[26/Jul/2013:14:12:35,7660806,/activities/3080/0/report,200
[26/Jul/2013:14:12:36,6592004,/activities/3081/0/report,200
[26/Jul/2013:14:12:38,4743216,/activities/3100/0/solve,200
[26/Jul/2013:14:12:37,6319444,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:12:37,5841106,/activities/3072/0/report,200
[26/Jul/2013:14:12:37,6586957,/activities/3062/0/report,200
[26/Jul/2013:14:12:35,8933462,/activities/3071/0/report,200
[26/Jul/2013:14:12:44,1221918,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:12:38,6836864,/activities/3069/0/report,200
[26/Jul/2013:14:12:42,3482012,/logout,302
[26/Jul/2013:14:12:36,10042594,/activities/3070/0/report,200
[26/Jul/2013:14:12:42,4104269,/activities/3880/new,302
[26/Jul/2013:14:12:35,10606010,/activities/3079/0/report,200
[26/Jul/2013:14:12:36,11005735,/activities/3082/submit,302
[26/Jul/2013:14:12:20,26857282,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:42,4999313,/activities/3073/0/report,200
[26/Jul/2013:14:12:21,26595250,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:33,14793728,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:46,1590409,/rumba/login,405
[26/Jul/2013:14:12:43,5484170,/activities/3078/0/report,200
[26/Jul/2013:14:12:43,5426188,/activities/3081/0/report,200
[26/Jul/2013:14:12:41,7549009,/activities/3876/new,302
[26/Jul/2013:14:12:41,7716623,/activities/3068/submit,302
[26/Jul/2013:14:12:42,7541272,/activities/3863/new,302
[26/Jul/2013:14:12:42,7107255,/activities/3868/new,302
[26/Jul/2013:14:12:47,3006114,/logout,302
[26/Jul/2013:14:12:46,4011337,/settings/,200
[26/Jul/2013:14:12:43,6890869,/activities/3865/new,302
[26/Jul/2013:14:12:48,1841722,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:43,7543142,/activities/3076/submit,302
[26/Jul/2013:14:12:49,2096060,/rumba/login,405
[26/Jul/2013:14:12:50,982833,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:48,4521030,/activities/3869/new,302
[26/Jul/2013:14:12:48,3795739,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:50,2099768,/rumba/login,405
[26/Jul/2013:14:12:43,9144546,/activities/3080/0/report,200
[26/Jul/2013:14:12:43,10590801,/activities/3077/submit,302
[26/Jul/2013:14:12:45,8242783,/activities/3071/0/report,200
[26/Jul/2013:14:12:47,6325960,/activities/3106/0/solve,200
[26/Jul/2013:14:12:48,6606838,/activities/3082/0/report,200
[26/Jul/2013:14:12:52,2832404,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:53,1989644,/logout_user,302
[26/Jul/2013:14:12:49,5833967,/activities/3078/0/report,200
[26/Jul/2013:14:12:49,5960949,/activities/3087/submit,302
[26/Jul/2013:14:12:54,1474640,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:50,5804019,/activities/3108/0/solve,200
[26/Jul/2013:14:12:53,3725268,/logout_user,302
[26/Jul/2013:14:12:50,6932502,/activities/3875/new,302
[26/Jul/2013:14:12:55,1849029,/rumba/login,405
[26/Jul/2013:14:12:54,2404394,/logout_user,302
[26/Jul/2013:14:12:56,1588730,/logout,302
[26/Jul/2013:14:12:51,6401852,/activities/3076/0/report,200
[26/Jul/2013:14:12:57,1035831,/logout,302
[26/Jul/2013:14:12:58,828840,/rumba/login,405
[26/Jul/2013:14:12:57,1783675,/logout_user,302
[26/Jul/2013:14:12:50,9488261,/activities/3068/0/report,200
[26/Jul/2013:14:12:50,9887413,/activities/3086/0/report,200
[26/Jul/2013:14:12:55,5082148,/activities/3078/0/report,200
[26/Jul/2013:14:12:53,7002813,/activities/3083/submit,302
[26/Jul/2013:14:12:55,4732952,/activities/3087/0/report,200
[26/Jul/2013:14:12:54,6939238,/activities/3089/0/report,200
[26/Jul/2013:14:12:53,7723437,/activities/3088/0/report,200
[26/Jul/2013:14:13:01,341923,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:59,3268451,/activities/3085/0/report,200
[26/Jul/2013:14:12:59,2809271,/activities/3068/0/report,200
[26/Jul/2013:14:13:01,2634695,/logout_user,302
[26/Jul/2013:14:13:04,284999,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:56,8347590,/activities/3090/0/report,200
[26/Jul/2013:14:13:03,1807948,/activities/3092/0/report,200
[26/Jul/2013:14:13:01,3974666,/activities/3087/0/report,200
[26/Jul/2013:14:13:00,5087999,/activities/3086/0/report,200
[26/Jul/2013:14:12:57,8430683,/activities/3112/0/solve,200
[26/Jul/2013:14:13:03,1927012,/activities/3093/0/report,200
[26/Jul/2013:14:12:57,7993161,/activities/3091/submit,302
[26/Jul/2013:14:12:48,17438332,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:40,25449105,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:53,12522132,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:48,18228024,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:00,66398869,/activities/3075/0/solve,500
[26/Jul/2013:14:12:36,30002914,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:58,8373296,/activities/3076/0/report,200
[26/Jul/2013:14:12:48,18520172,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:02,4236324,/activities/3068/0/report,200
[26/Jul/2013:14:13:06,1164797,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:02,5778304,/activities/3085/0/report,200
[26/Jul/2013:14:13:06,1951183,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:05,2347732,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:06,1356645,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:04,64396196,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:00,8428848,/activities/3083/0/report,200
[26/Jul/2013:14:13:07,1847652,/logout,302
[26/Jul/2013:14:13:06,2979497,/logout_user,302
[26/Jul/2013:14:13:05,4655149,/activities/3098/submit,302
[26/Jul/2013:14:13:01,8341260,/activities/3088/0/report,200
[26/Jul/2013:14:13:06,3090955,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:04,5522036,/logout_user,302
[26/Jul/2013:14:13:07,2415813,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:08,2168634,/logout_user,302
[26/Jul/2013:14:13:07,2905170,/logout_user,302
[26/Jul/2013:14:13:08,2477616,/logout_user,302
[26/Jul/2013:14:13:09,1689306,/,302
[26/Jul/2013:14:13:04,6317001,/activities/3090/0/report,200
[26/Jul/2013:14:13:08,2497923,/logout,302
[26/Jul/2013:14:13:09,2693493,/logout_user,302
[26/Jul/2013:14:13:10,1368460,/logout,302
[26/Jul/2013:14:13:10,1168774,/rumba/login,405
[26/Jul/2013:14:13:10,2151023,/logout_user,302
[26/Jul/2013:14:13:11,1114769,/rumba/login,405
[26/Jul/2013:14:13:11,708841,/rumba/login,405
[26/Jul/2013:14:13:10,2237593,/logout,302
[26/Jul/2013:14:13:09,3775610,/logout_user,302
[26/Jul/2013:14:13:10,2828193,/logout_user,302
[26/Jul/2013:14:13:11,1428377,/logout,302
[26/Jul/2013:14:13:06,7580725,/activities/3097/submit,302
[26/Jul/2013:14:13:05,7907588,/activities/3091/0/report,200
[26/Jul/2013:14:13:11,2111225,/logout_user,302
[26/Jul/2013:14:13:12,1692715,/logout,302
[26/Jul/2013:14:13:13,1271613,/rumba/login,405
[26/Jul/2013:14:13:05,9193578,/activities/3095/0/report,200
[26/Jul/2013:14:13:13,1726840,/logout,302
[26/Jul/2013:14:13:13,1676809,/rumba/login,405
[26/Jul/2013:14:13:13,1819322,/rumba/login,405
[26/Jul/2013:14:13:13,2249736,/logout,302
[26/Jul/2013:14:13:14,1191817,/rumba/login,405
[26/Jul/2013:14:13:09,7423771,/activities/3099/0/report,200
[26/Jul/2013:14:13:13,3062036,/logout_user,302
[26/Jul/2013:14:13:09,6988152,/activities/3098/0/report,200
[26/Jul/2013:14:13:15,1103553,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:14,3279558,/settings/,200
[26/Jul/2013:14:13:16,1212789,/logout,302
[26/Jul/2013:14:13:10,7889715,/activities/3088/0/report,200
[26/Jul/2013:14:13:17,547935,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:12,5841862,/activities/3102/submit,302
[26/Jul/2013:14:13:12,5824532,/activities/3104/submit,302
[26/Jul/2013:14:13:13,5001541,/activities/3097/0/report,200
[26/Jul/2013:14:13:17,906775,/rumba/login,405
[26/Jul/2013:14:13:12,5720442,/activities/3101/0/report,200
[26/Jul/2013:14:13:12,6085094,/activities/3096/submit,302
[26/Jul/2013:14:13:17,1850399,/logout_user,302
[26/Jul/2013:14:13:19,552560,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:14,5478749,/activities/3091/0/report,200
[26/Jul/2013:14:13:18,1043831,/logout,302
[26/Jul/2013:14:13:18,1425686,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:15,5045388,/activities/3100/0/report,200
[26/Jul/2013:14:13:14,5670011,/activities/3095/0/report,200
[26/Jul/2013:14:13:20,648905,/rumba/login,405
[26/Jul/2013:14:13:20,775898,/logout,302
[26/Jul/2013:14:13:18,3067414,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:13:20,809941,/rumba/login,405
[26/Jul/2013:14:13:21,382655,/logout_user,302
[26/Jul/2013:14:13:16,5570136,/activities/3105/0/report,200
[26/Jul/2013:14:13:04,17277249,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:06,15483518,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:09,72497206,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:19,2425547,/logout_user,302
[26/Jul/2013:14:13:21,636448,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:21,1229440,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:13:21,1049200,/logout_user,302
[26/Jul/2013:14:12:03,79180102,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:21,62491192,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:22,1392764,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:22,1548739,/logout,302
[26/Jul/2013:14:13:18,5312217,/activities/3101/0/report,200
[26/Jul/2013:14:13:22,1734273,/logout_user,302
[26/Jul/2013:14:13:20,4130428,/activities/3107/submit,302
[26/Jul/2013:14:13:19,5002517,/activities/3096/0/report,200
[26/Jul/2013:14:13:22,2281174,/logout_user,302
[26/Jul/2013:14:13:23,1408687,/logout_user,302
[26/Jul/2013:14:13:18,6952734,/activities/3102/0/report,200
[26/Jul/2013:14:13:19,5709216,/activities/3104/0/report,200
[26/Jul/2013:14:13:24,1244507,/logout,302
[26/Jul/2013:14:13:24,1080960,/logout,302
[26/Jul/2013:14:13:22,3206600,/settings/,200
[26/Jul/2013:14:13:20,5956212,/activities/3095/0/report,200
[26/Jul/2013:14:13:20,5813398,/activities/3109/submit,302
[26/Jul/2013:14:13:25,1392179,/activities/3106/0/report,200
[26/Jul/2013:14:13:22,4327466,/activities/3110/0/report,200
[26/Jul/2013:14:12:39,48177490,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:24,3791550,/activities/3107/0/report,200
[26/Jul/2013:14:13:24,4108511,/activities/3101/0/report,200
[26/Jul/2013:14:12:46,42190628,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:24,3528751,/activities/3111/0/report,200
[26/Jul/2013:14:12:55,32708897,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:44,44124661,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:04,23696565,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:29,1343057,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:29,1315680,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:28,1895675,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:28,2058366,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:29,2053647,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:29,2128572,/logout_user,302
[26/Jul/2013:14:13:30,1282787,/logout_user,302
[26/Jul/2013:14:13:31,805839,/logout,302
[26/Jul/2013:14:13:31,700848,/rumba/login,405
[26/Jul/2013:14:13:30,2119528,/logout_user,302
[26/Jul/2013:14:13:32,923814,/rumba/login,405
[26/Jul/2013:14:13:30,2246755,/logout_user,302
[26/Jul/2013:14:13:32,563547,/logout,302
[26/Jul/2013:14:13:30,2780140,/logout_user,302
[26/Jul/2013:14:13:33,370934,/rumba/login,405
[26/Jul/2013:14:13:33,345811,/rumba/login,405
[26/Jul/2013:14:13:28,5375629,/activities/3106/0/report,200
[26/Jul/2013:14:13:31,3124760,/logout_user,302
[26/Jul/2013:14:13:28,5944587,/activities/3109/0/report,200
[26/Jul/2013:14:13:34,408822,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:25,10465878,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:25,10208379,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:21,13698012,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:28,6754037,/gradebook/course/390/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:13:29,6575018,/activities/3113/submit,302
[26/Jul/2013:14:13:28,7350433,/activities/3102/0/report,200
[26/Jul/2013:14:13:35,592891,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:35,578863,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:12:38,58329967,/layout_factory/get_css/45,200
[26/Jul/2013:14:12:38,57878510,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:35,1603541,/logout,302
[26/Jul/2013:14:13:35,1457170,/logout_user,302
[26/Jul/2013:14:13:36,516913,/logout_user,302
[26/Jul/2013:14:13:29,8139467,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:28,8902496,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:36,968833,/logout_user,302
[26/Jul/2013:14:13:36,1784699,/logout_user,302
[26/Jul/2013:14:13:37,575900,/rumba/login,405
[26/Jul/2013:14:13:37,819862,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:35,2373597,/logout_user,302
[26/Jul/2013:14:13:08,25480102,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:37,713870,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:37,780939,/logout,302
[26/Jul/2013:14:13:36,2177764,/activities/3113/0/report,200
[26/Jul/2013:14:13:34,4085273,/activities/3109/0/report,200
[26/Jul/2013:14:13:36,2537365,/activities/3112/0/report,200
[26/Jul/2013:14:13:39,627651,/rumba/login,302
[26/Jul/2013:14:13:39,715873,/rumba/login,405
[26/Jul/2013:14:13:39,865418,/logout_user,302
[26/Jul/2013:14:13:39,1105994,/logout_user,302
[26/Jul/2013:14:13:39,1105881,/logout_user,302
[26/Jul/2013:14:13:39,670324,/logout,302
[26/Jul/2013:14:13:39,1677732,/activities/3113/0/report,200
[26/Jul/2013:14:13:40,235946,/rumba/login,405
[26/Jul/2013:14:13:40,493120,/rumba/login,405
[26/Jul/2013:14:13:39,1862712,/activities/3112/0/report,200
[26/Jul/2013:14:13:39,1842816,/rumba/login?ticket=ST-3716-zunchm2JhiS5eTQRXlf9-pearson-intl.com,302
[26/Jul/2013:14:13:40,976859,/logout,302
[26/Jul/2013:14:13:41,324207,/rumba/login,405
[26/Jul/2013:14:13:41,374934,/,302
[26/Jul/2013:14:13:41,208965,/rumba/login,302
[26/Jul/2013:14:13:41,1007828,/activities/3112/0/report,200
[26/Jul/2013:14:13:42,467768,/settings/,200
[26/Jul/2013:14:13:42,145977,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:34,8862524,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:42,929622,/rumba/login?ticket=ST-3718-EcglGxYAQdATBldyG2vK-pearson-intl.com,302
[26/Jul/2013:14:13:43,271802,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:43,226924,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:40,2575166,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:28,14754671,/layout_factory/get_css/45,200
[26/Jul/2013:14:13:34,9361448,/rumba/login,405
[26/Jul/2013:14:13:43,251217,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:43,295404,/logout,302
[26/Jul/2013:14:13:43,506929,/logout_user,302
[26/Jul/2013:14:13:43,338589,/rumba/login,405
[26/Jul/2013:14:13:43,390931,/logout_user,302
[26/Jul/2013:14:13:44,368977,/rumba/login,405
[26/Jul/2013:14:13:43,1325806,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:13:44,154719,/rumba/login,405
[26/Jul/2013:14:13:44,382373,/logout,302
[26/Jul/2013:14:13:44,253762,/rumba/login,405
[26/Jul/2013:14:13:44,269927,/,302
[26/Jul/2013:14:13:44,385227,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:13:45,265097,/gradebook/course/0/filterA/1/filterT/1/filterP,302
[26/Jul/2013:14:13:45,496110,/settings/,200
[26/Jul/2013:14:13:45,788878,/rumba/login?ticket=ST-3719-NYGjHhtNOsiWzdYsjgez-pearson-intl.com,302
[26/Jul/2013:14:13:45,369700,/gradebook/course/0/filterA/1/filterT/1/filterP,302
[26/Jul/2013:14:13:46,360544,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:13:46,1099081,/gradebook/course/387/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:13:46,1036761,/,200
[26/Jul/2013:14:13:47,1527751,/gradebook/course/387/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:13:48,402313,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:47,2217362,/app.php/gradebook/courses/389/units/51.json?_=1372416354058,200
[26/Jul/2013:14:13:47,1929326,/gradebook/course/388/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:13:48,1150740,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:13:50,342568,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:13:49,1218532,/gradebook/course/388/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:13:51,217367,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:13:51,457918,/gradebook/course/0/filterA/1/filterT/1/filterP,302
[26/Jul/2013:14:13:53,1082123,/gradebook/course/391/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:13:54,1573624,/app.php/gradebook/courses/391/units/51.json?_=1372416354058,200
[26/Jul/2013:14:13:58,203528,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:14:00,766088,/app.php/gradebook/student/2579/course/390/unit/149/filterA/1/filterT/1/filterP/1?_=1373981197259,200
[26/Jul/2013:14:14:02,512404,/app.php/gradebook/student/2579/course/390/unit/159/filterA/1/filterT/1/filterP/1?_=1373981246935,200
[26/Jul/2013:14:14:10,916250,/gradebook/course/387/student/2612,200
[26/Jul/2013:14:14:11,1639367,/app.php/gradebook/courses/389/units/51/student/2572.json?_=1372416379939,200
[26/Jul/2013:14:14:13,378596,/,302
[26/Jul/2013:14:14:11,1919884,/app.php/gradebook/courses/387/units/51/student/2612.json?_=1372416379939,200
[26/Jul/2013:14:14:12,1181148,/app.php/gradebook/student/2572/course/389/unit/149/filterA/1/filterT/1/filterP/1?_=1373981197259,200
[26/Jul/2013:14:14:13,1587803,/gradebook/course/388/student/2622,200
[26/Jul/2013:14:14:14,204824,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:14:13,1241571,/app.php/gradebook/student/2612/course/387/unit/149/filterA/1/filterT/1/filterP/1?_=1373981197259,200
[26/Jul/2013:14:14:14,1178219,/rumba/login?ticket=ST-3720-yzMuarl1lUnD4sgJWjuQ-pearson-intl.com,302
[26/Jul/2013:14:14:15,684894,/app.php/gradebook/student/2612/course/387/unit/156/filterA/1/filterT/1/filterP/1?_=1373981220180,200
[26/Jul/2013:14:14:15,638393,/app.php/gradebook/student/2612/course/387/unit/159/filterA/1/filterT/1/filterP/1?_=1373981246935,200
[26/Jul/2013:14:14:16,1009396,/gradebook/course/391/student/2652,200
[26/Jul/2013:14:14:17,159770,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:14:17,618755,/settings/,200
[26/Jul/2013:14:14:17,203310,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:14:17,1146172,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:14:19,367357,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:14:19,666981,/app.php/gradebook/student/2652/course/391/unit/156/filterA/1/filterT/1/filterP/1?_=1373981220180,200
[26/Jul/2013:14:14:20,329146,/gradebook/course/0/filterA/1/filterT/1/filterP,302
[26/Jul/2013:14:14:20,1184937,/gradebook/course/390/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:14:23,216034,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:14:24,677548,/app.php/diagnostic/course_time/course/390/chart.json?_=1372427085789,200
[26/Jul/2013:14:14:25,333266,/logout,302
[26/Jul/2013:14:14:26,178211,/,302
[26/Jul/2013:14:14:26,380038,/logout_user,302
[26/Jul/2013:14:14:26,313581,/logout,302
[26/Jul/2013:14:14:27,238259,/,302
[26/Jul/2013:14:14:27,221489,/rumba/login,302
[26/Jul/2013:14:14:28,263708,/logout_user,302
[26/Jul/2013:14:14:28,940252,/,200
[26/Jul/2013:14:14:29,149055,/,302
[26/Jul/2013:14:14:29,411341,/settings/,200
[26/Jul/2013:14:14:29,769126,/,200
[26/Jul/2013:14:14:29,974669,/rumba/login?ticket=ST-3723-jhPMvotNybMwjwPBNHOV-pearson-intl.com,302
[26/Jul/2013:14:14:30,635516,/settings/,200
[26/Jul/2013:14:14:30,271413,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:14:31,269167,/logout_user,302
[26/Jul/2013:14:14:31,290915,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:14:31,225917,/,302
[26/Jul/2013:14:14:31,158992,/rumba/login,302
[26/Jul/2013:14:14:31,458388,/settings/,200
[26/Jul/2013:14:14:32,950772,/rumba/login?ticket=ST-3724-IIGw0iYBram9r2ZigQeG-pearson-intl.com,302
[26/Jul/2013:14:14:32,633611,/settings/,200
[26/Jul/2013:14:14:32,1239690,/gradebook/course/389/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:14:33,747897,/gradebook/course/0/filterA/1/filterT/1/filterP,302
[26/Jul/2013:14:14:33,1458544,/,200
[26/Jul/2013:14:14:33,1243260,/gradebook/course/389/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:14:34,200812,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:14:34,1078326,/,200
[26/Jul/2013:14:14:35,535458,/settings/,200
[26/Jul/2013:14:14:35,329165,/gradebook/course/0/filterA/1/filterT/1/filterP,302
[26/Jul/2013:14:14:35,1538844,/app.php/gradebook/courses/389/units/51.json?_=1372427054586,200
[26/Jul/2013:14:14:36,210734,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:14:36,1197264,/gradebook/course/388/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:14:37,303872,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:14:36,1461440,/app.php/gradebook/courses/387/units/51.json?_=1372427054586,200
[26/Jul/2013:14:14:38,455112,/settings/,200
[26/Jul/2013:14:14:38,277529,/gradebook/course/0/filterA/1/filterT/1/filterP,302
[26/Jul/2013:14:14:38,1296490,/app.php/gradebook/courses/388/units/51.json?_=1372427054586,200
[26/Jul/2013:14:14:40,859951,/app.php/diagnostic/course_time/course/388/chart.json?_=1372427085789,200
[26/Jul/2013:14:14:41,165697,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:14:43,942799,/app.php/diagnostic/course_time/course/391/chart.json?_=1372427085789,200
[26/Jul/2013:14:14:57,761756,/app.php/diagnostic/user_time/course/389/user/2572/unit/51/chart.json?_=1372427095968,200
[26/Jul/2013:14:15:01,765127,/app.php/diagnostic/user_time/course/388/user/2622/unit/51/chart.json?_=1372427095968,200
