timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1375611393650,47690,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 6",TG - Student Registration 2-10,,false,,12425,33,33,0,1,1
1375611424547,16970,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 6",TG - Student Registration 2-34,,false,,11478,33,33,0,1,1
1375611441035,594,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-13,,true,,9276,33,33,0,1,0
1375611441306,683,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-39,,true,,9276,32,32,0,1,0
1375611436518,5516,SC01_TT_5500,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-36,,true,,1780,31,31,0,1,0
1375611441369,689,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-10,,true,,9276,31,31,0,1,0
1375611442035,63,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 7",TG - Student Registration 2-36,,false,,2429,30,30,0,1,1
1375611441537,675,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-34,,true,,9276,30,30,0,1,0
1375611412611,29979,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 6",TG - Student Registration 2-45,,false,,11477,29,29,0,1,1
1375611442127,688,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-36,,true,,9276,29,29,0,1,0
1375611442789,687,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-45,,true,,9276,28,28,0,1,0
1375611362285,83394,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-25,,false,,57129,27,27,0,1,1
1375611445707,601,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-25,,true,,9276,27,27,0,1,0
1375611279720,167973,XX_Click_GoTo_Product,,"Number of samples in transaction : 4, number of failing samples : 2",TG - Student Registration 2-9,,false,,171852,26,26,0,1,1
1375611447747,5484,SC01_TT_5500,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-9,,true,,1778,26,26,0,1,0
1375611418576,43194,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 4",TG - Student Registration 2-18,,false,,29982,26,26,0,1,1
1375611413110,49037,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 6",TG - Student Registration 2-16,,false,,12424,26,26,0,1,1
1375611461797,686,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-18,,true,,9276,26,26,0,1,0
1375611462174,554,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-16,,true,,9276,25,25,0,1,0
1375611281233,198566,XX_Click_GoTo_Product,,"Number of samples in transaction : 4, number of failing samples : 2",TG - Student Registration 2-47,,false,,171890,24,24,0,1,1
1375611373548,107801,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 5",TG - Student Registration 2-3,,false,,29574,24,24,0,1,1
1375611481374,687,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-3,,true,,9277,24,24,0,1,0
1375611375831,106994,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 4",TG - Student Registration 2-19,,false,,29983,23,23,0,1,1
1375611482851,596,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-19,,true,,9277,23,23,0,1,0
1375611396460,88247,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 4",TG - Student Registration 2-46,,false,,29982,22,22,0,1,1
1375611437620,47139,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 6",TG - Student Registration 2-49,,false,,12425,22,22,0,1,1
1375611414317,70487,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 6",TG - Student Registration 2-11,,false,,20526,22,22,0,1,1
1375611374094,110765,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 4",TG - Student Registration 2-22,,false,,30930,22,22,0,1,1
1375611479858,5437,SC01_TT_5500,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-47,,true,,1780,22,22,0,1,0
1375611485294,26,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 7",TG - Student Registration 2-47,,false,,2429,22,22,0,1,1
1375611484745,682,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-46,,true,,9276,22,22,0,1,0
1375611484787,685,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-49,,true,,9276,21,21,0,1,0
1375611484829,683,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-11,,true,,9276,20,20,0,1,0
1375611484886,683,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-22,,true,,9276,19,19,0,1,0
1375611485339,598,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-47,,true,,9276,18,18,0,1,0
1375611363160,133506,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-20,,false,,57130,17,17,0,1,1
1375611496696,671,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-20,,true,,9277,17,17,0,1,0
1375611453232,49127,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-9,,false,,57129,16,16,0,1,1
1375611502387,586,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-9,,true,,9277,16,16,0,1,0
1375611419026,89961,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-37,,false,,57133,15,15,0,1,1
1375611509019,674,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-37,,true,,9277,15,15,0,1,0
1375611391996,122311,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-4,,false,,57132,14,14,0,1,1
1375611514334,561,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-4,,true,,9276,14,14,0,1,0
1375611420858,100854,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-26,,false,,57134,13,13,0,1,1
1375611521740,674,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-26,,true,,9276,13,13,0,1,0
1375611387333,136663,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-42,,false,,57135,12,12,0,1,1
1375611524028,687,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-42,,true,,9277,12,12,0,1,0
1375611412121,116691,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-32,,false,,57134,11,11,0,1,1
